year,month,day,rh,precip,tmean,tmax,tmin,date
2019,5,29,56.6,0.0,10.0,18.0,1.8,2019-05-29
2019,5,30,72.5,0.0,9.9,16.4,2.0,2019-05-30
2019,5,31,47.9,0.0,9.1,16.6,-0.4,2019-05-31
2019,6,1,49.7,0.0,9.7,16.4,0.4,2019-06-01
2019,6,2,47.1,0.0,10.3,17.4,1.0,2019-06-02
2019,6,3,49.7,0.0,8.5,16.4,-0.4,2019-06-03
2019,6,4,63.9,0.0,8.4,14.2,1.2,2019-06-04
2019,6,5,62.5,0.0,7.1,13.8,0.6,2019-06-05
2019,6,6,47.9,0.0,6.9,14.0,-1.6,2019-06-06
2019,6,7,42.1,0.0,7.8,15.8,-1.8,2019-06-07
2019,6,8,44.9,0.0,7.9,15.6,-1.4,2019-06-08
2019,6,9,50.3,0.0,9.4,16.4,0.4,2019-06-09
2019,6,10,54.7,0.0,9.5,16.8,1.0,2019-06-10
2019,6,11,55.2,0.0,8.9,16.4,1.2,2019-06-11
2019,6,12,52.5,0.0,10.0,17.0,2.0,2019-06-12
2019,6,13,56.6,0.0,9.1,15.6,2.4,2019-06-13
2019,6,14,62.4,1.1,9.3,15.8,2.8,2019-06-14
2019,6,15,71.0,1.1,8.1,13.0,4.6,2019-06-15
2019,6,16,74.0,0.0,8.1,12.8,3.0,2019-06-16
2019,6,17,58.7,0.0,11.1,18.2,4.8,2019-06-17
2019,6,18,,0.0,,16.6,1.2,2019-06-18
2019,6,19,56.1,0.0,8.9,15.8,1.4,2019-06-19
2019,6,20,58.2,0.0,8.6,14.2,1.0,2019-06-20
2019,6,21,53.6,0.0,7.9,14.8,0.0,2019-06-21
2019,6,22,44.1,0.0,7.9,14.6,-1.2,2019-06-22
2019,6,23,48.2,0.0,6.9,14.0,-1.0,2019-06-23
2019,6,24,50.1,0.0,6.5,14.2,-2.0,2019-06-24
2019,6,25,39.7,0.0,8.2,17.2,-1.6,2019-06-25
2019,6,26,45.2,0.0,8.5,17.8,-0.6,2019-06-26
2019,6,27,45.4,0.0,8.3,16.2,-0.8,2019-06-27
2019,6,28,54.3,0.0,8.8,16.6,1.0,2019-06-28
2019,6,29,60.9,0.0,9.7,16.4,2.0,2019-06-29
2019,6,30,65.5,0.0,9.3,15.4,2.4,2019-06-30
2019,7,1,61.6,0.0,8.5,14.4,1.8,2019-07-01
2019,7,2,55.7,0.0,9.3,17.2,1.2,2019-07-02
2019,7,3,49.4,0.0,8.3,15.0,0.8,2019-07-03
2019,7,4,48.2,0.0,8.9,16.2,-1.2,2019-07-04
2019,7,5,49.5,0.0,8.1,15.0,-1.0,2019-07-05
2019,7,6,57.2,0.0,9.9,16.4,2.4,2019-07-06
2019,7,7,50.5,0.0,9.8,16.8,1.8,2019-07-07
2019,7,8,52.4,0.0,8.8,16.0,1.0,2019-07-08
2019,7,9,49.3,0.0,8.7,15.0,0.4,2019-07-09
2019,7,10,40.8,0.0,7.6,15.4,-1.2,2019-07-10
2019,7,11,47.6,0.0,8.5,15.8,-0.6,2019-07-11
2019,7,12,48.8,0.0,7.6,15.0,-0.4,2019-07-12
2019,7,13,48.5,0.0,8.0,15.4,0.2,2019-07-13
2019,7,14,52.2,0.0,8.2,15.2,0.0,2019-07-14
2019,7,15,47.9,0.0,7.2,14.4,0.6,2019-07-15
2019,7,16,48.5,0.0,7.9,15.0,-0.2,2019-07-16
2019,7,17,62.6,6.3,8.3,12.4,4.0,2019-07-17
2019,7,18,68.4,0.0,7.4,11.8,2.8,2019-07-18
2019,7,19,71.2,1.3,6.1,12.6,1.8,2019-07-19
2019,7,20,64.3,,7.6,13.2,2.0,2019-07-20
2019,7,21,65.8,0.0,7.9,14.4,1.4,2019-07-21
2019,7,22,53.6,0.0,9.5,15.8,1.0,2019-07-22
2019,7,23,51.5,0.0,8.7,14.6,2.2,2019-07-23
2019,7,24,49.8,0.0,9.9,16.6,2.4,2019-07-24
2019,7,25,47.6,0.0,7.9,16.4,-1.6,2019-07-25
2019,7,26,57.1,0.0,5.9,13.8,-3.4,2019-07-26
2019,7,27,56.2,0.0,6.6,14.2,-3.0,2019-07-27
2019,7,28,55.0,0.0,8.5,16.8,-0.8,2019-07-28
2019,7,29,50.9,0.0,8.7,15.0,0.4,2019-07-29
2019,7,30,55.6,0.0,8.2,14.6,0.0,2019-07-30
2019,7,31,53.0,0.0,8.1,14.6,0.6,2019-07-31
2019,8,1,53.1,0.0,8.8,16.4,0.4,2019-08-01
2019,8,2,50.0,0.0,8.5,15.4,-0.4,2019-08-02
2019,8,3,46.1,0.0,7.9,16.0,-1.0,2019-08-03
2019,8,4,52.4,0.0,7.1,15.0,-2.8,2019-08-04
2019,8,5,51.7,0.0,7.7,16.2,-1.4,2019-08-05
2019,8,6,54.0,0.0,8.5,16.2,-0.6,2019-08-06
2019,8,7,49.8,0.0,9.2,16.6,-0.4,2019-08-07
2019,8,8,52.0,0.0,8.9,16.8,0.2,2019-08-08
2019,8,9,53.1,0.0,9.1,16.4,0.4,2019-08-09
2019,8,10,63.8,0.0,8.7,14.0,2.4,2019-08-10
2019,8,11,50.3,0.0,10.1,18.0,0.6,2019-08-11
2019,8,12,51.3,0.0,10.3,17.4,1.2,2019-08-12
2019,8,13,53.9,0.0,9.8,15.0,3.0,2019-08-13
2019,8,14,51.4,0.0,10.1,16.6,3.2,2019-08-14
2019,8,15,51.1,0.0,10.5,17.2,2.2,2019-08-15
2019,8,16,48.0,0.0,10.6,17.2,2.6,2019-08-16
2019,8,17,42.9,0.0,10.0,18.0,1.4,2019-08-17
2019,8,18,42.8,0.0,10.1,17.6,1.6,2019-08-18
2019,8,19,53.3,0.0,9.3,15.4,2.4,2019-08-19
2019,8,20,58.2,0.0,9.7,15.8,2.2,2019-08-20
2019,8,21,49.9,0.0,10.1,15.6,4.4,2019-08-21
2019,8,22,43.7,0.0,9.9,16.2,2.4,2019-08-22
2019,8,23,48.0,0.0,10.2,15.0,5.2,2019-08-23
2019,8,24,47.7,0.0,10.6,16.0,4.2,2019-08-24
2019,8,25,43.2,0.0,9.4,16.2,1.2,2019-08-25
2019,8,26,40.3,0.0,8.3,15.0,-1.8,2019-08-26
2019,8,27,54.3,0.0,8.1,14.0,0.8,2019-08-27
2019,8,28,51.6,0.0,9.2,15.2,1.4,2019-08-28
2019,8,29,42.2,0.0,9.5,17.0,1.0,2019-08-29
2019,8,30,46.6,0.0,9.5,16.2,1.2,2019-08-30
2019,8,31,51.0,0.0,9.9,17.0,1.6,2019-08-31
2019,9,1,44.5,0.0,10.2,18.0,1.4,2019-09-01
2019,9,2,49.1,0.0,10.5,17.8,1.6,2019-09-02
2019,9,3,54.3,,10.5,17.0,5.0,2019-09-03
2019,9,4,62.9,1.2,9.4,13.2,6.0,2019-09-04
2019,9,5,70.9,1.0,8.7,13.4,4.2,2019-09-05
2019,9,6,68.4,0.1,10.1,17.0,4.6,2019-09-06
2019,9,7,63.5,0.0,9.5,15.8,3.0,2019-09-07
2019,9,8,59.2,0.0,10.1,17.8,4.0,2019-09-08
2019,9,9,52.7,0.0,9.6,17.6,1.2,2019-09-09
2019,9,10,50.2,0.0,11.5,19.0,2.0,2019-09-10
2019,9,11,52.4,0.0,11.5,17.2,6.0,2019-09-11
2019,9,12,,2.2,,15.0,6.8,2019-09-12
2019,9,13,71.1,8.0,9.4,13.4,5.4,2019-09-13
2019,9,14,60.1,0.1,10.7,16.0,5.8,2019-09-14
2019,9,15,62.5,0.0,10.8,17.2,4.2,2019-09-15
2019,9,16,62.0,0.0,11.8,18.0,6.2,2019-09-16
2019,9,17,51.8,0.0,12.1,17.4,4.0,2019-09-17
2019,9,18,55.0,0.0,12.2,18.4,4.6,2019-09-18
2019,9,19,48.2,0.0,12.7,19.4,4.8,2019-09-19
2019,9,20,51.7,0.0,11.5,18.2,4.2,2019-09-20
2019,9,21,,0.0,,18.0,6.4,2019-09-21
2019,9,22,65.5,0.0,12.5,17.8,8.2,2019-09-22
2019,9,23,66.9,0.0,12.3,18.0,5.4,2019-09-23
2019,9,24,56.4,0.0,11.9,18.0,4.8,2019-09-24
2019,9,25,57.3,0.0,12.3,18.4,5.4,2019-09-25
2019,9,26,58.3,0.0,12.5,19.0,3.8,2019-09-26
2019,9,27,60.2,0.0,12.2,17.8,5.4,2019-09-27
2019,9,28,55.9,0.0,12.9,19.6,5.0,2019-09-28
2019,9,29,60.5,0.0,12.2,19.0,4.4,2019-09-29
2019,9,30,52.9,0.0,12.7,19.2,4.0,2019-09-30
2019,10,1,59.7,2.1,12.3,19.2,5.8,2019-10-01
2019,10,2,75.8,11.2,10.4,16.4,5.0,2019-10-02
2019,10,3,74.1,0.2,10.1,16.0,4.0,2019-10-03
2019,10,4,72.7,0.0,10.3,14.4,5.2,2019-10-04
2019,10,5,64.0,0.0,11.7,17.8,3.2,2019-10-05
2019,10,6,53.6,0.0,10.9,18.8,1.2,2019-10-06
2019,10,7,63.1,0.0,11.2,16.6,4.2,2019-10-07
2019,10,8,45.1,0.0,10.7,15.4,0.4,2019-10-08
2019,10,9,60.4,0.0,11.3,16.6,2.4,2019-10-09
2019,10,10,59.1,0.0,11.0,17.0,4.0,2019-10-10
2019,10,11,52.2,0.0,11.4,17.2,3.0,2019-10-11
2019,10,12,56.9,0.0,11.5,17.0,3.8,2019-10-12
2019,10,13,67.7,2.0,11.4,18.0,4.6,2019-10-13
2019,10,14,68.7,0.0,12.2,17.4,5.0,2019-10-14
2019,10,15,63.0,0.1,12.7,17.4,5.8,2019-10-15
2019,10,16,65.4,1.1,12.4,18.2,5.6,2019-10-16
2019,10,17,,5.4,,18.4,6.4,2019-10-17
2019,10,18,,17.6,,14.6,6.0,2019-10-18
2019,10,19,77.2,0.0,9.8,14.4,5.0,2019-10-19
2019,10,20,65.6,0.0,11.1,16.0,5.4,2019-10-20
2019,10,21,47.6,0.0,12.4,17.4,3.0,2019-10-21
2019,10,22,51.5,0.0,12.3,17.8,4.8,2019-10-22
2019,10,23,44.2,0.0,11.8,18.0,2.8,2019-10-23
2019,10,24,55.7,0.0,12.8,18.2,5.0,2019-10-24
2019,10,25,60.7,0.0,12.9,18.8,5.4,2019-10-25
2019,10,26,57.1,0.0,12.9,18.4,6.6,2019-10-26
2019,10,27,54.6,0.0,13.5,19.8,6.2,2019-10-27
2019,10,28,56.0,0.0,13.7,19.8,7.0,2019-10-28
2019,10,29,52.1,0.0,13.5,19.0,6.8,2019-10-29
2019,10,30,53.1,0.0,13.1,18.8,5.4,2019-10-30
2019,10,31,,0.2,,18.4,8.0,2019-10-31
2019,11,1,62.6,2.0,11.7,16.4,5.4,2019-11-01
2019,11,2,51.5,0.0,13.3,19.4,5.2,2019-11-02
2019,11,3,52.6,0.0,13.4,18.6,5.8,2019-11-03
2019,11,4,,2.5,,18.2,5.4,2019-11-04
2019,11,5,70.2,0.0,11.7,17.4,5.2,2019-11-05
2019,11,6,70.1,8.0,10.9,17.2,5.6,2019-11-06
2019,11,7,,4.0,,17.0,5.8,2019-11-07
2019,11,8,,,,18.8,6.4,2019-11-08
2019,11,9,,8.1,,18.4,,2019-11-09
2019,11,10,,23.3,,18.0,4.8,2019-11-10
2019,11,11,86.9,3.9,8.7,13.0,3.2,2019-11-11
2019,11,12,71.9,0.0,11.1,15.4,5.4,2019-11-12
2019,11,13,,4.5,,18.0,5.8,2019-11-13
2019,11,14,70.4,8.2,11.1,17.8,5.2,2019-11-14
2019,11,15,79.1,0.0,10.0,14.0,7.0,2019-11-15
2019,11,16,65.0,0.0,11.8,16.2,5.4,2019-11-16
2019,11,17,65.4,0.0,11.5,16.6,6.0,2019-11-17
2019,11,18,68.1,2.2,11.5,17.6,6.6,2019-11-18
2019,11,19,66.2,0.0,10.7,14.8,7.4,2019-11-19
2019,11,20,65.6,0.0,11.7,16.0,7.6,2019-11-20
2019,11,21,,0.0,,18.0,6.8,2019-11-21
2019,11,22,,7.4,,18.4,7.0,2019-11-22
2019,11,23,78.9,3.9,10.4,14.0,5.0,2019-11-23
2019,11,24,75.1,4.1,10.3,15.6,5.6,2019-11-24
2019,11,25,,8.1,,16.0,6.2,2019-11-25
2019,11,26,76.5,0.1,10.7,16.2,5.8,2019-11-26
2019,11,27,61.9,2.0,12.3,19.0,6.6,2019-11-27
2019,11,28,55.8,0.0,12.9,18.2,6.0,2019-11-28
2019,11,29,54.3,0.0,13.5,19.0,5.4,2019-11-29
2019,11,30,50.5,0.2,13.3,18.4,5.2,2019-11-30
2019,12,1,60.1,0.0,12.7,18.6,6.4,2019-12-01
2019,12,2,70.6,0.2,11.8,16.2,7.0,2019-12-02
2019,12,3,59.7,4.5,12.9,19.0,6.0,2019-12-03
2019,12,4,65.5,3.9,11.9,18.4,5.0,2019-12-04
2019,12,5,,13.0,,16.6,7.2,2019-12-05
2019,12,6,,0.3,,17.2,6.0,2019-12-06
2019,12,7,69.3,12.4,12.0,17.4,7.6,2019-12-07
2019,12,8,68.3,0.0,11.1,16.8,5.8,2019-12-08
2019,12,9,,0.0,,18.2,6.2,2019-12-09
2019,12,10,57.2,0.0,13.5,18.4,7.4,2019-12-10
2019,12,11,62.8,0.0,13.2,18.6,7.0,2019-12-11
2019,12,12,54.8,0.0,14.1,19.0,8.0,2019-12-12
2019,12,13,66.5,7.8,12.1,18.8,6.8,2019-12-13
2019,12,14,71.7,2.2,11.3,16.2,5.8,2019-12-14
2019,12,15,75.7,1.6,11.0,17.6,7.2,2019-12-15
2019,12,16,,1.5,,18.4,5.6,2019-12-16
2019,12,17,62.4,0.0,12.7,19.0,5.2,2019-12-17
2019,12,18,,0.2,,17.6,7.4,2019-12-18
2019,12,19,,1.1,,17.8,6.8,2019-12-19
2019,12,20,70.4,2.4,11.9,17.0,7.8,2019-12-20
2019,12,21,70.3,0.0,12.3,17.8,7.6,2019-12-21
2019,12,22,65.3,0.0,12.9,18.2,7.2,2019-12-22
2019,12,23,66.8,0.2,13.5,18.6,8.0,2019-12-23
2019,12,24,,0.0,,17.8,7.6,2019-12-24
2019,12,25,61.6,0.0,14.1,18.8,8.0,2019-12-25
2019,12,26,,15.4,,15.2,7.6,2019-12-26
2019,12,27,73.4,,11.5,16.0,7.0,2019-12-27
2019,12,28,,2.2,,16.4,6.6,2019-12-28
2019,12,29,,3.1,,16.6,7.0,2019-12-29
2019,12,30,62.0,0.0,12.7,18.2,5.0,2019-12-30
2019,12,31,,9.5,,16.8,8.2,2019-12-31
2020,1,1,,14.6,,14.6,5.8,2020-01-01
2020,1,2,,7.9,,14.2,7.6,2020-01-02
2020,1,3,74.8,0.0,10.7,16.4,7.0,2020-01-03
2020,1,4,74.3,0.2,11.2,16.0,7.6,2020-01-04
2020,1,5,,1.0,,14.4,8.0,2020-01-05
2020,1,6,65.0,0.0,12.7,17.8,4.4,2020-01-06
2020,1,7,66.3,0.0,12.8,16.8,6.0,2020-01-07
2020,1,8,39.6,0.0,13.4,19.4,4.2,2020-01-08
2020,1,9,51.1,0.0,11.7,18.2,4.0,2020-01-09
2020,1,10,60.9,0.1,13.7,19.2,5.6,2020-01-10
2020,1,11,,10.4,,15.4,7.8,2020-01-11
2020,1,12,73.2,1.2,11.7,16.8,6.8,2020-01-12
2020,1,13,66.9,5.5,12.3,17.0,7.6,2020-01-13
2020,1,14,70.8,4.0,11.6,16.6,7.8,2020-01-14
2020,1,15,73.6,1.6,10.5,15.2,6.6,2020-01-15
2020,1,16,71.8,0.0,11.4,16.4,6.4,2020-01-16
2020,1,17,69.9,0.0,11.4,15.0,7.0,2020-01-17
2020,1,18,74.0,0.4,11.5,16.4,7.6,2020-01-18
2020,1,19,71.3,11.8,12.4,16.6,7.8,2020-01-19
2020,1,20,74.2,7.4,11.4,16.2,8.0,2020-01-20
2020,1,21,72.1,3.8,12.4,17.4,8.2,2020-01-21
2020,1,22,70.8,19.0,12.3,17.0,8.4,2020-01-22
2020,1,23,73.9,0.0,10.0,15.6,5.2,2020-01-23
2020,1,24,,0.0,,16.4,8.8,2020-01-24
2020,1,25,69.9,0.0,12.5,17.8,7.6,2020-01-25
2020,1,26,62.9,0.0,13.8,18.4,8.6,2020-01-26
2020,1,27,,5.0,,18.4,7.8,2020-01-27
2020,1,28,71.4,0.2,11.4,16.6,5.4,2020-01-28
2020,1,29,65.5,19.6,11.9,16.4,6.6,2020-01-29
2020,1,30,70.0,6.0,12.5,17.4,7.8,2020-01-30
2020,1,31,,2.3,,16.8,8.2,2020-01-31
2020,2,1,68.9,0.0,12.5,17.4,6.4,2020-02-01
2020,2,2,,22.0,,17.0,7.4,2020-02-02
2020,2,3,73.2,2.0,12.1,16.2,6.6,2020-02-03
2020,2,4,75.4,2.9,11.2,16.6,7.8,2020-02-04
2020,2,5,68.4,0.0,12.6,17.2,8.2,2020-02-05
2020,2,6,,0.3,,17.0,6.9,2020-02-06
2020,2,7,69.9,8.8,11.7,16.0,7.2,2020-02-07
2020,2,8,80.6,3.6,10.7,14.2,7.4,2020-02-08
2020,2,9,,19.6,,15.4,7.8,2020-02-09
2020,2,10,79.2,5.4,11.2,15.4,6.0,2020-02-10
2020,2,11,,21.2,,16.4,8.0,2020-02-11
2020,2,12,,5.4,,15.0,6.2,2020-02-12
2020,2,13,69.1,34.4,11.7,15.8,6.0,2020-02-13
2020,2,14,82.0,3.0,9.9,14.2,5.8,2020-02-14
2020,2,15,63.3,0.3,11.0,15.6,6.4,2020-02-15
2020,2,16,67.3,0.0,13.1,17.0,7.0,2020-02-16
2020,2,17,72.2,2.3,12.2,16.8,6.6,2020-02-17
2020,2,18,71.8,1.0,11.4,15.2,7.4,2020-02-18
2020,2,19,65.9,0.3,12.9,18.2,8.0,2020-02-19
2020,2,20,71.7,1.2,11.7,16.2,7.6,2020-02-20
2020,2,21,,17.9,,10.2,7.4,2020-02-21
2020,2,22,72.0,6.1,11.7,16.6,7.0,2020-02-22
2020,2,23,68.3,0.0,11.9,17.2,6.4,2020-02-23
2020,2,24,67.1,0.1,12.9,18.8,8.4,2020-02-24
2020,2,25,66.1,0.0,13.0,18.0,7.8,2020-02-25
2020,2,26,63.0,6.7,12.7,18.4,7.4,2020-02-26
2020,2,27,72.9,5.8,12.1,17.0,8.4,2020-02-27
2020,2,28,70.7,0.0,12.6,16.4,7.8,2020-02-28
2020,2,29,69.0,0.0,12.3,16.6,8.0,2020-02-29
2020,3,1,69.0,0.1,11.9,16.2,8.4,2020-03-01
2020,3,2,72.4,0.0,10.7,16.2,7.0,2020-03-02
2020,3,3,58.9,0.0,12.2,17.4,5.4,2020-03-03
2020,3,4,73.4,0.0,11.8,15.8,7.8,2020-03-04
2020,3,5,68.6,0.9,11.7,16.0,7.4,2020-03-05
2020,3,6,69.6,12.0,11.5,15.6,7.6,2020-03-06
2020,3,7,63.5,0.0,12.4,17.0,7.0,2020-03-07
2020,3,8,59.3,0.0,12.7,17.4,6.8,2020-03-08
2020,3,9,,0.0,,15.2,7.2,2020-03-09
2020,3,10,82.0,0.9,9.2,13.2,7.0,2020-03-10
2020,3,11,67.9,2.2,10.5,16.0,6.6,2020-03-11
2020,3,12,71.9,0.7,11.1,15.6,7.2,2020-03-12
2020,3,13,68.0,0.1,11.4,15.4,6.8,2020-03-13
2020,3,14,69.6,2.7,10.3,15.0,7.2,2020-03-14
2020,3,15,74.0,14.0,10.9,14.8,6.8,2020-03-15
2020,3,16,74.7,5.9,11.3,15.4,7.4,2020-03-16
2020,3,17,76.0,,11.0,14.8,7.0,2020-03-17
2020,3,18,,,,,,2020-03-18
2020,3,19,,,,,,2020-03-19
2020,3,20,,,,,,2020-03-20
2020,3,21,,,,,,2020-03-21
2020,3,22,,,,,,2020-03-22
2020,3,23,,,,,,2020-03-23
2020,3,24,,,,,,2020-03-24
2020,3,25,,,,,,2020-03-25
2020,3,26,,,,,,2020-03-26
2020,3,27,,,,,,2020-03-27
2020,3,28,,,,,,2020-03-28
2020,3,29,,,,,,2020-03-29
2020,3,30,,,,,,2020-03-30
2020,3,31,,,,,,2020-03-31
2020,12,1,,10.6,,17.2,6.0,2020-12-01
2020,12,2,68.7,3.0,12.1,18.8,5.2,2020-12-02
2020,12,3,55.9,0.0,13.0,19.0,5.0,2020-12-03
2020,12,4,65.3,5.3,11.7,16.6,6.6,2020-12-04
2020,12,5,68.2,1.1,11.9,18.6,7.0,2020-12-05
2020,12,6,69.1,0.3,12.9,17.8,7.6,2020-12-06
2020,12,7,77.0,0.1,10.7,16.4,8.0,2020-12-07
2020,12,8,57.3,0.0,13.1,20.0,7.4,2020-12-08
2020,12,9,51.1,0.0,14.8,20.8,7.8,2020-12-09
2020,12,10,58.5,0.0,12.9,17.0,8.4,2020-12-10
2020,12,11,51.8,0.0,14.7,20.2,7.4,2020-12-11
2020,12,12,,0.0,,20.4,8.2,2020-12-12
2020,12,13,56.3,1.6,14.1,21.6,6.8,2020-12-13
2020,12,14,54.9,0.0,14.2,19.8,6.2,2020-12-14
2020,12,15,41.1,0.0,13.8,19.2,5.4,2020-12-15
2020,12,16,,0.0,,17.8,8.0,2020-12-16
2020,12,17,,8.8,,19.2,7.8,2020-12-17
2020,12,18,,2.3,,18.6,5.8,2020-12-18
2020,12,19,57.0,0.2,13.3,19.0,4.2,2020-12-19
2020,12,20,59.6,9.7,12.9,19.0,7.8,2020-12-20
2020,12,21,,3.5,,17.2,7.8,2020-12-21
2020,12,22,60.5,3.0,12.0,16.8,7.2,2020-12-22
2020,12,23,64.8,0.0,12.0,16.4,6.6,2020-12-23
2020,12,24,66.6,3.0,12.1,16.8,7.6,2020-12-24
2020,12,25,70.0,7.2,11.5,17.0,6.6,2020-12-25
2020,12,26,,19.3,,13.8,6.0,2020-12-26
2020,12,27,77.2,8.4,10.1,14.6,4.8,2020-12-27
2020,12,28,86.4,12.6,7.6,10.8,5.0,2020-12-28
2020,12,29,77.9,1.0,10.3,14.8,6.8,2020-12-29
2020,12,30,72.7,13.0,10.7,14.6,6.8,2020-12-30
2020,12,31,82.0,0.3,8.9,12.4,5.8,2020-12-31
2021,1,1,64.7,4.2,11.7,16.2,6.0,2021-01-01
2021,1,2,70.8,8.0,12.0,16.2,5.4,2021-01-02
2021,1,3,77.1,4.9,10.0,17.2,6.6,2021-01-03
2021,1,4,65.2,0.9,12.0,18.8,5.8,2021-01-04
2021,1,5,53.5,0.0,12.3,17.8,4.2,2021-01-05
2021,1,6,,11.6,,15.4,5.8,2021-01-06
2021,1,7,,37.2,,13.8,5.6,2021-01-07
2021,1,8,,4.3,,13.6,3.8,2021-01-08
2021,1,9,71.7,0.1,9.4,15.6,3.2,2021-01-09
2021,1,10,69.0,0.0,11.5,16.8,4.8,2021-01-10
2021,1,11,74.4,0.0,11.7,16.6,6.4,2021-01-11
2021,1,12,70.1,4.4,11.9,17.0,4.2,2021-01-12
2021,1,13,69.5,2.5,10.5,13.8,6.8,2021-01-13
2021,1,14,76.4,4.5,11.4,15.0,7.0,2021-01-14
2021,1,15,79.3,4.1,10.4,15.6,6.8,2021-01-15
2021,1,16,74.1,5.5,11.4,16.2,7.2,2021-01-16
2021,1,17,,8.7,,16.0,6.2,2021-01-17
2021,1,18,71.9,0.7,11.1,14.8,6.6,2021-01-18
2021,1,19,60.7,2.8,11.9,16.2,4.8,2021-01-19
2021,1,20,79.2,16.2,9.3,15.0,7.0,2021-01-20
2021,1,21,82.8,5.1,9.1,14.0,6.8,2021-01-21
2021,1,22,86.3,20.5,8.5,11.6,6.0,2021-01-22
2021,1,23,74.2,1.2,9.6,14.4,3.6,2021-01-23
2021,1,24,77.8,0.8,10.3,13.8,6.8,2021-01-24
2021,1,25,81.9,0.1,9.9,14.8,7.0,2021-01-25
2021,1,26,63.5,0.0,12.0,17.0,7.6,2021-01-26
2021,1,27,60.1,0.0,11.5,17.8,3.2,2021-01-27
2021,1,28,48.2,0.0,12.6,19.0,3.8,2021-01-28
2021,1,29,65.0,0.0,12.7,18.8,4.0,2021-01-29
2021,1,30,60.3,0.0,12.4,17.2,5.2,2021-01-30
2021,1,31,66.9,,11.7,17.4,7.6,2021-01-31
2021,3,1,63.1,0.0,12.3,17.6,6.8,2021-03-01
2021,3,2,66.0,1.5,11.0,15.0,7.2,2021-03-02
2021,3,3,65.9,0.0,12.0,16.8,7.4,2021-03-03
2021,3,4,71.6,17.0,11.4,15.8,7.2,2021-03-04
2021,3,5,76.2,4.4,11.4,15.6,6.4,2021-03-05
2021,3,6,76.6,1.0,10.6,14.4,6.8,2021-03-06
2021,3,7,72.1,0.0,11.5,15.8,7.4,2021-03-07
2021,3,8,,0.0,,15.4,5.0,2021-03-08
2021,3,9,61.0,0.0,10.5,16.6,4.4,2021-03-09
2021,3,10,60.6,0.0,11.3,16.0,5.6,2021-03-10
2021,3,11,,0.0,,16.2,4.8,2021-03-11
2021,3,12,69.5,1.5,10.8,14.6,4.4,2021-03-12
2021,3,13,72.6,6.0,10.1,14.0,5.0,2021-03-13
2021,3,14,85.5,7.5,8.9,13.8,4.8,2021-03-14
2021,3,15,73.2,0.2,10.7,15.0,6.6,2021-03-15
2021,3,16,74.3,0.0,10.7,15.4,6.0,2021-03-16
2021,3,17,68.3,4.0,11.2,15.8,6.6,2021-03-17
2021,3,18,92.1,1.9,7.0,9.4,4.8,2021-03-18
2021,3,19,80.6,0.6,9.3,13.8,5.0,2021-03-19
2021,3,20,52.0,1.0,10.5,15.0,5.4,2021-03-20
2021,3,21,69.3,3.8,11.3,16.2,7.0,2021-03-21
2021,3,22,81.1,14.0,9.5,13.8,5.0,2021-03-22
2021,3,23,82.6,8.0,9.6,14.0,5.4,2021-03-23
2021,3,24,75.1,0.0,11.1,14.4,7.2,2021-03-24
2021,3,25,71.9,0.0,10.7,15.4,5.2,2021-03-25
2021,3,26,74.0,0.0,11.5,16.0,5.6,2021-03-26
2021,3,27,73.8,1.4,11.3,16.4,6.6,2021-03-27
2021,3,28,79.0,51.5,10.3,16.2,5.6,2021-03-28
2021,3,29,84.3,0.1,9.3,14.4,5.2,2021-03-29
2021,3,30,75.9,11.8,11.0,15.8,6.2,2021-03-30
2021,3,31,82.3,2.5,8.9,14.0,5.0,2021-03-31
2021,4,1,65.3,0.0,11.1,15.8,4.8,2021-04-01
2021,4,2,67.7,0.0,11.5,16.0,6.0,2021-04-02
2021,4,3,71.1,11.4,10.5,14.6,5.6,2021-04-03
2021,4,4,,17.4,,13.6,5.4,2021-04-04
2021,4,5,79.0,1.2,9.5,13.2,5.3,2021-04-05
2021,4,6,67.9,0.0,10.8,15.2,4.8,2021-04-06
2021,4,7,65.3,0.0,10.9,15.8,5.6,2021-04-07
2021,4,8,72.4,0.0,10.8,16.0,5.0,2021-04-08
2021,4,9,73.3,0.0,11.1,14.6,6.6,2021-04-09
2021,4,10,66.0,3.3,11.8,15.2,5.4,2021-04-10
2021,4,11,72.1,0.0,10.9,15.8,4.8,2021-04-11
2021,4,12,73.8,2.6,10.3,14.0,5.8,2021-04-12
2021,4,13,69.0,0.0,11.1,15.8,6.0,2021-04-13
2021,4,14,77.3,3.3,9.9,14.2,6.2,2021-04-14
2021,4,15,76.0,0.0,9.6,14.8,3.2,2021-04-15
2021,4,16,68.0,0.0,10.1,16.8,3.6,2021-04-16
2021,4,17,55.4,0.0,11.0,17.4,2.4,2021-04-17
2021,4,18,67.0,0.0,11.1,17.2,3.6,2021-04-18
2021,4,19,49.4,0.0,11.0,16.8,2.0,2021-04-19
2021,4,20,56.9,0.0,10.6,16.0,3.2,2021-04-20
2021,4,21,57.6,0.0,10.6,17.0,3.0,2021-04-21
2021,4,22,55.9,0.0,10.0,15.2,3.2,2021-04-22
2021,4,23,61.7,0.0,10.3,16.4,3.6,2021-04-23
2021,4,24,58.2,0.0,10.0,15.6,3.8,2021-04-24
2021,4,25,56.6,0.0,9.5,16.2,2.4,2021-04-25
