date,tmean,tmax,tmin,rh,precip,n_tmean,n_rh,n_precip,days_expected,coverage_tmean,coverage_rh,coverage_precip,dtr,year,month
2017-06-01,8.720689655172414,15.493333333333334,0.47333333333333333,51.97241379310345,1.0,29,29,30,30,0.9666666666666667,0.9666666666666667,1.0,15.020000000000001,2017,6
2017-07-01,8.12,15.113333333333333,0.12258064516129032,52.68,1.6,30,30,31,31,0.967741935483871,0.967741935483871,1.0,14.990752688172043,2017,7
2017-08-01,9.67,16.95483870967742,0.78,51.443333333333335,0.0,30,30,31,31,0.967741935483871,0.967741935483871,1.0,16.17483870967742,2017,8
2017-09-01,10.263333333333332,15.913333333333332,3.74,62.736666666666665,62.3,30,30,30,30,1.0,1.0,1.0,12.173333333333332,2017,9
2017-10-01,11.336666666666668,17.41290322580645,4.109677419354839,56.586666666666666,65.2,30,30,30,31,0.967741935483871,0.967741935483871,0.967741935483871,13.30322580645161,2017,10
2017-11-01,12.874074074074075,18.52,5.753333333333333,51.970370370370375,23.9,27,27,26,30,0.9,0.9,0.8666666666666667,12.766666666666666,2017,11
2017-12-01,,,,,68.5,24,24,30,31,0.7741935483870968,0.7741935483870968,0.967741935483871,,2017,12
2018-01-01,10.847999999999999,15.98709677419355,5.787096774193548,68.988,171.1,25,25,30,31,0.8064516129032258,0.8064516129032258,0.967741935483871,10.200000000000001,2018,1
2018-02-01,10.788,15.299999999999999,6.242857142857143,72.096,152.1,25,25,26,28,0.8928571428571429,0.8928571428571429,0.9285714285714286,9.057142857142857,2018,2
2018-03-01,10.714814814814815,15.116129032258065,6.038709677419354,71.36666666666667,114.1,27,27,30,31,0.8709677419354839,0.8709677419354839,0.967741935483871,9.07741935483871,2018,3
2018-04-01,10.303448275862069,15.68,4.286666666666666,60.09655172413793,33.199999999999996,29,29,29,30,0.9666666666666667,0.9666666666666667,0.9666666666666667,11.393333333333334,2018,4
2018-05-01,9.087096774193547,15.516129032258064,1.6387096774193548,53.76451612903226,7.8,31,31,30,31,1.0,1.0,0.967741935483871,13.87741935483871,2018,5
2018-06-01,8.167857142857143,14.046666666666665,1.0413793103448277,59.06071428571429,12.9,28,28,30,30,0.9333333333333333,0.9333333333333333,1.0,13.005287356321837,2018,6
2018-07-01,8.703333333333335,14.793333333333333,1.1866666666666668,61.69666666666667,32.1,30,30,31,31,0.967741935483871,0.967741935483871,1.0,13.606666666666666,2018,7
2018-08-01,8.712903225806452,15.038709677419355,1.3741935483870968,59.24516129032258,0.0,31,31,28,31,1.0,1.0,0.9032258064516129,13.664516129032258,2018,8
2018-09-01,10.326666666666666,16.753333333333334,2.42,53.68,3.6,30,30,30,30,1.0,1.0,1.0,14.333333333333334,2018,9
2018-10-01,11.774074074074074,16.6,5.503225806451613,59.64074074074074,45.5,27,27,31,31,0.8709677419354839,0.8709677419354839,1.0,11.096774193548388,2018,10
2018-11-01,13.564,19.086666666666666,6.5600000000000005,54.364,22.7,25,25,28,30,0.8333333333333334,0.8333333333333334,0.9333333333333333,12.526666666666666,2018,11
2018-12-01,12.728,17.838709677419356,6.12,57.42,89.8,25,25,30,31,0.8064516129032258,0.8064516129032258,0.967741935483871,11.718709677419355,2018,12
2019-01-01,11.771428571428572,16.812903225806455,7.02,67.70357142857144,148.2,28,28,30,31,0.9032258064516129,0.9032258064516129,0.967741935483871,9.792903225806455,2019,1
2019-02-01,11.479166666666666,15.971428571428572,7.0,71.80416666666666,78.7,24,24,25,28,0.8571428571428571,0.8571428571428571,0.8928571428571429,8.971428571428572,2019,2
2019-03-01,11.674074074074074,16.62666666666667,6.666666666666667,68.68148148148148,43.7,27,27,30,31,0.8709677419354839,0.8709677419354839,0.967741935483871,9.96,2019,3
2019-04-01,11.072413793103449,16.433333333333334,5.593333333333334,66.47586206896551,58.599999999999994,29,29,30,30,0.9666666666666667,0.9666666666666667,1.0,10.84,2019,4
2019-05-01,9.756666666666666,16.638709677419353,2.6193548387096777,59.193333333333335,19.0,30,30,31,31,0.967741935483871,0.967741935483871,1.0,14.019354838709676,2019,5
2019-06-01,8.606896551724137,15.646666666666667,0.7333333333333333,53.94827586206897,2.2,29,29,30,30,0.9666666666666667,0.9666666666666667,1.0,14.913333333333334,2019,6
2019-07-01,8.212903225806452,15.0,0.49677419354838703,53.89354838709678,7.6,31,31,30,31,1.0,1.0,0.967741935483871,14.503225806451614,2019,7
2019-08-01,9.341935483870968,16.148387096774194,1.2516129032258065,49.92580645161291,0.0,31,31,31,31,1.0,1.0,1.0,14.896774193548387,2019,8
2019-09-01,11.225,17.386666666666667,4.593333333333334,58.01428571428572,12.6,28,28,29,30,0.9333333333333333,0.9333333333333333,0.9666666666666667,12.793333333333333,2019,9
2019-10-01,11.832142857142857,17.458064516129035,4.741935483870968,59.88928571428572,39.900000000000006,28,28,31,31,0.9032258064516129,0.9032258064516129,1.0,12.716129032258067,2019,10
2019-11-01,,,,,92.5,21,21,29,30,0.7,0.7,0.9666666666666667,,2019,11
2019-12-01,,,,,81.5,20,20,30,31,0.6451612903225806,0.6451612903225806,0.967741935483871,,2019,12
2020-01-01,,,,,122.0,24,24,31,31,0.7741935483870968,0.7741935483870968,1.0,,2020,1
2020-02-01,,,,,170.3,23,23,29,29,0.7931034482758621,0.7931034482758621,1.0,,2020,2
2020-03-01,,,,,,16,16,16,31,0.5161290322580645,0.5161290322580645,0.5161290322580645,,2020,3
2020-12-01,,,,,114.3,24,24,31,31,0.7741935483870968,0.7741935483870968,1.0,,2020,12
2021-01-01,11.066666666666666,15.916129032258064,5.670967741935484,70.17037037037036,148.3,27,27,30,31,0.8709677419354839,0.8709677419354839,0.967741935483871,10.245161290322581,2021,1
2021-03-01,10.541379310344826,15.116129032258065,5.858064516129032,73.46551724137932,139.7,29,29,31,31,0.9354838709677419,0.9354838709677419,1.0,9.258064516129034,2021,3
2021-04-01,10.4,15.639999999999999,4.096666666666667,63.38965517241379,39.199999999999996,29,29,30,30,0.9666666666666667,0.9666666666666667,1.0,11.543333333333333,2021,4
2021-05-01,9.619354838709677,15.432258064516128,2.096774193548387,54.88387096774194,23.0,31,31,31,31,1.0,1.0,1.0,13.335483870967742,2021,5
2021-06-01,9.010344827586207,15.72,0.5793103448275863,49.279310344827586,0.0,29,29,30,30,0.9666666666666667,0.9666666666666667,1.0,15.140689655172414,2021,6
2021-07-01,9.058064516129033,15.703225806451613,0.8064516129032258,51.42258064516129,0.1,31,31,31,31,1.0,1.0,1.0,14.896774193548387,2021,7
2021-08-01,9.509677419354839,16.593548387096774,1.4387096774193548,54.593548387096774,5.1,31,31,31,31,1.0,1.0,1.0,15.154838709677419,2021,8
2021-09-01,10.989655172413793,17.36,4.42,60.6448275862069,29.5,29,29,30,30,0.9666666666666667,0.9666666666666667,1.0,12.94,2021,9
2021-10-01,12.683333333333334,18.65806451612903,4.941935483870967,55.276666666666664,36.1,30,30,31,31,0.967741935483871,0.967741935483871,1.0,13.716129032258063,2021,10
2021-11-01,13.007142857142856,18.4,6.026666666666667,59.19642857142857,21.2,28,28,30,30,0.9333333333333333,0.9333333333333333,1.0,12.373333333333331,2021,11
2021-12-01,,,,,129.2,23,23,31,31,0.7419354838709677,0.7419354838709677,1.0,,2021,12
2022-01-01,11.242307692307692,15.851612903225806,5.967741935483871,70.30384615384615,211.0,26,26,31,31,0.8387096774193549,0.8387096774193549,1.0,9.883870967741935,2022,1
2022-02-01,10.904000000000002,15.62857142857143,6.0928571428571425,69.84,95.10000000000001,25,25,28,28,0.8928571428571429,0.8928571428571429,1.0,9.535714285714288,2022,2
2022-03-01,10.996666666666666,15.774193548387096,6.309677419354839,68.78333333333333,117.8,30,30,30,31,0.967741935483871,0.967741935483871,0.967741935483871,9.464516129032258,2022,3
2022-07-01,,,,,,23,23,24,31,0.7419354838709677,0.7419354838709677,0.7741935483870968,,2022,7
2022-08-01,9.758064516129032,16.625806451612902,1.3741935483870968,62.96774193548387,6.4,31,31,31,31,1.0,1.0,1.0,15.251612903225805,2022,8
2022-09-01,11.103333333333333,18.06,2.2199999999999998,64.56333333333333,0.0,30,30,29,30,1.0,1.0,0.9666666666666667,15.84,2022,9
2023-08-01,10.186206896551724,17.574193548387097,0.7533333333333334,47.282758620689656,5.1000000000000005,29,29,31,31,0.9354838709677419,0.9354838709677419,1.0,16.820860215053763,2023,8
2023-09-01,12.646666666666667,19.42,3.3733333333333335,51.11,0.0,30,30,30,30,1.0,1.0,1.0,16.046666666666667,2023,9
2023-10-01,,,,,33.8,22,22,31,31,0.7096774193548387,0.7096774193548387,1.0,,2023,10
2023-11-01,,,,,85.2,14,14,30,30,0.4666666666666667,0.4666666666666667,1.0,,2023,11
2023-12-01,,,,,96.0,20,20,31,31,0.6451612903225806,0.6451612903225806,1.0,,2023,12
2024-03-01,12.185185185185185,17.1,7.38,78.92962962962963,110.0,27,27,31,31,0.8709677419354839,0.8709677419354839,1.0,9.720000000000002,2024,3
2024-04-01,12.703703703703704,18.490000000000002,6.2,76.34074074074073,34.0,27,27,30,30,0.9,0.9,1.0,12.290000000000003,2024,4
2024-05-01,11.541379310344826,18.43548387096774,3.68,63.46551724137931,11.2,29,29,31,31,0.9354838709677419,0.9354838709677419,1.0,14.75548387096774,2024,5
2024-06-01,9.45,17.256666666666668,0.8933333333333333,56.690000000000005,0.0,30,30,30,30,1.0,1.0,1.0,16.363333333333333,2024,6
2024-07-01,9.419354838709678,17.75483870967742,0.13548387096774195,54.91290322580645,0.0,31,31,31,31,1.0,1.0,1.0,17.619354838709675,2024,7
2024-08-01,10.922580645161291,18.80322580645161,1.3161290322580643,61.619354838709675,0.0,31,31,31,31,1.0,1.0,1.0,17.487096774193546,2024,8
2024-09-01,12.892592592592594,19.66,4.47,69.93333333333334,20.0,27,27,30,30,0.9,0.9,1.0,15.190000000000001,2024,9
2024-10-01,13.332,19.61935483870968,5.125806451612903,59.784,20.9,25,25,31,31,0.8064516129032258,0.8064516129032258,1.0,14.493548387096777,2024,10
2024-11-01,,,,,91.5,23,23,30,30,0.7666666666666667,0.7666666666666667,1.0,,2024,11
2024-12-01,,,,,36.1,20,20,31,31,0.6451612903225806,0.6451612903225806,1.0,,2024,12
